\PL_NAME = WASP-18 b
\SPEC_TYPE = Emission
\INSTRUMENT = Near Infrared Imager and Slitless Spectrograph (NIRISS)
\FACILITY = NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission
\NOTE = nirHiss pipeline
\REFERENCE = Coulombe et al. 2023
\
\
|CENTRALWAVELNG|BANDWIDTH|ESPECLIPDEP|ESPECLIPDEPERR1|ESPECLIPDEPERR2|ESPECLIPDEPLIM|ESPBRITEMP|ESPBRITEMPERR1|ESPBRITEMPERR2|ESPBRITEMPLIM|OBS_DATE|
|        double|   double|     double|         double|         double|          char|    double|        double|        double|         long|    char|
|       microns|  microns|          %|               |               |              |         K|              |              |             |    days|
|          null|     null|       null|           null|           null|          null|      null|          null|          null|         null|    null|
        2.41032   0.00395     0.18565         0.02821        -0.02821           null       null           null           null             0     null 
        2.41476   0.00493     0.22666         0.02584        -0.02584           null       null           null           null             0     null 
        2.41969   0.00493     0.27934         0.02629        -0.02629           null       null           null           null             0     null 
        2.42463   0.00493     0.22092         0.02661        -0.02661           null       null           null           null             0     null 
        2.42956   0.00494     0.24238         0.02378        -0.02378           null       null           null           null             0     null 
        2.43450   0.00494     0.27526         0.02402        -0.02402           null       null           null           null             0     null 
        2.43943   0.00494     0.21244         0.02806        -0.02806           null       null           null           null             0     null 
        2.44437   0.00494     0.25947         0.02437        -0.02437           null       null           null           null             0     null 
        2.44931   0.00494     0.23960         0.02660        -0.02660           null       null           null           null             0     null 
        2.45425   0.00494     0.27594         0.02520        -0.02520           null       null           null           null             0     null 
        2.45919   0.00494     0.31038         0.02763        -0.02763           null       null           null           null             0     null 
        2.46363   0.00395     0.20981         0.02714        -0.02714           null       null           null           null             0     null 
        2.46808   0.00494     0.22344         0.02830        -0.02830           null       null           null           null             0     null 
        2.47302   0.00494     0.21090         0.03082        -0.03082           null       null           null           null             0     null 
        2.47796   0.00494     0.28630         0.02569        -0.02569           null       null           null           null             0     null 
        2.48290   0.00494     0.19497         0.02794        -0.02794           null       null           null           null             0     null 
        2.48785   0.00494     0.23618         0.02652        -0.02652           null       null           null           null             0     null 
        2.49279   0.00494     0.27050         0.02951        -0.02951           null       null           null           null             0     null 
        2.49773   0.00495     0.22517         0.02753        -0.02753           null       null           null           null             0     null 
        2.50268   0.00495     0.23964         0.02905        -0.02905           null       null           null           null             0     null 
        2.50763   0.00495     0.23970         0.02730        -0.02730           null       null           null           null             0     null 
        2.51208   0.00396     0.25315         0.03218        -0.03218           null       null           null           null             0     null 
        2.51653   0.00495     0.30018         0.02770        -0.02770           null       null           null           null             0     null 
        2.52148   0.00495     0.25085         0.03023        -0.03023           null       null           null           null             0     null 
        2.52643   0.00495     0.22094         0.02873        -0.02873           null       null           null           null             0     null 
        2.53138   0.00495     0.24059         0.02987        -0.02987           null       null           null           null             0     null 
        2.53634   0.00495     0.24553         0.02807        -0.02807           null       null           null           null             0     null 
        2.54129   0.00495     0.28974         0.02919        -0.02919           null       null           null           null             0     null 
        2.54624   0.00495     0.27498         0.03487        -0.03487           null       null           null           null             0     null 
        2.55120   0.00496     0.24199         0.02817        -0.02817           null       null           null           null             0     null 
        2.55616   0.00496     0.32395         0.03185        -0.03185           null       null           null           null             0     null 
        2.56062   0.00397     0.24916         0.03137        -0.03137           null       null           null           null             0     null 
        2.56508   0.00496     0.22002         0.03139        -0.03139           null       null           null           null             0     null 
        2.57004   0.00496     0.18779         0.03203        -0.03203           null       null           null           null             0     null 
        2.57500   0.00496     0.24419         0.02846        -0.02846           null       null           null           null             0     null 
        2.57996   0.00496     0.24625         0.03542        -0.03542           null       null           null           null             0     null 
        2.58493   0.00496     0.29609         0.03210        -0.03210           null       null           null           null             0     null 
        2.58989   0.00496     0.23835         0.03032        -0.03032           null       null           null           null             0     null 
        2.59485   0.00497     0.24768         0.03322        -0.03322           null       null           null           null             0     null 
        2.59932   0.00397     0.25423         0.03695        -0.03695           null       null           null           null             0     null 
        2.60380   0.00497     0.21836         0.03461        -0.03461           null       null           null           null             0     null 
        2.60877   0.00497     0.29009         0.03442        -0.03442           null       null           null           null             0     null 
        2.61374   0.00497     0.30971         0.03334        -0.03334           null       null           null           null             0     null 
        2.61871   0.00497     0.20452         0.03257        -0.03257           null       null           null           null             0     null 
        2.62368   0.00497     0.28628         0.04082        -0.04082           null       null           null           null             0     null 
        2.62865   0.00498     0.30757         0.03851        -0.03851           null       null           null           null             0     null 
        2.63363   0.00498     0.26082         0.03234        -0.03234           null       null           null           null             0     null 
        2.63811   0.00398     0.27482         0.03715        -0.03715           null       null           null           null             0     null 
        2.64259   0.00498     0.27824         0.03773        -0.03773           null       null           null           null             0     null 
        2.64757   0.00498     0.34180         0.03408        -0.03408           null       null           null           null             0     null 
        2.65255   0.00498     0.23384         0.03429        -0.03429           null       null           null           null             0     null 
        2.65754   0.00498     0.27472         0.03631        -0.03631           null       null           null           null             0     null 
        2.66252   0.00499     0.22388         0.03819        -0.03819           null       null           null           null             0     null 
        2.66751   0.00499     0.27229         0.03475        -0.03475           null       null           null           null             0     null 
        2.67200   0.00399     0.24186         0.03814        -0.03814           null       null           null           null             0     null 
        2.67649   0.00499     0.24535         0.03457        -0.03457           null       null           null           null             0     null 
        2.68148   0.00499     0.30936         0.03590        -0.03590           null       null           null           null             0     null 
        2.68647   0.00499     0.24203         0.04108        -0.04108           null       null           null           null             0     null 
        2.69146   0.00499     0.28224         0.03935        -0.03935           null       null           null           null             0     null 
        2.69646   0.00500     0.15480         0.03780        -0.03780           null       null           null           null             0     null 
        2.70146   0.00500     0.21877         0.04327        -0.04327           null       null           null           null             0     null 
        2.70596   0.00400     0.26931         0.04479        -0.04479           null       null           null           null             0     null 
        2.71046   0.00500     0.19990         0.04399        -0.04399           null       null           null           null             0     null 
        2.71546   0.00500     0.30328         0.03902        -0.03902           null       null           null           null             0     null 
        2.72046   0.00501     0.17994         0.03797        -0.03797           null       null           null           null             0     null 
        2.72547   0.00501     0.26272         0.04477        -0.04477           null       null           null           null             0     null 
        2.73048   0.00501     0.31599         0.04188        -0.04188           null       null           null           null             0     null 
        2.73499   0.00401     0.37825         0.04747        -0.04747           null       null           null           null             0     null 
        2.73950   0.00501     0.22638         0.04261        -0.04261           null       null           null           null             0     null 
        2.74451   0.00501     0.09847         0.05014        -0.05014           null       null           null           null             0     null 
        2.74953   0.00502     0.23707         0.04957        -0.04957           null       null           null           null             0     null 
        2.75455   0.00502     0.33606         0.04721        -0.04721           null       null           null           null             0     null 
        2.75957   0.00502     0.31108         0.04372        -0.04372           null       null           null           null             0     null 
        2.76409   0.00402     0.35943         0.04827        -0.04827           null       null           null           null             0     null 
        2.76861   0.00502     0.32419         0.04514        -0.04514           null       null           null           null             0     null 
        2.77363   0.00503     0.35692         0.04385        -0.04385           null       null           null           null             0     null 
        2.77866   0.00503     0.24754         0.04755        -0.04755           null       null           null           null             0     null 
        2.78369   0.00503     0.29624         0.04516        -0.04516           null       null           null           null             0     null 
        2.78872   0.00503     0.35306         0.04269        -0.04269           null       null           null           null             0     null 
        2.79325   0.00403     0.27631         0.05111        -0.05111           null       null           null           null             0     null 
        2.79779   0.00504     0.18554         0.05289        -0.05289           null       null           null           null             0     null 
        2.80283   0.00504     0.28571         0.04948        -0.04948           null       null           null           null             0     null 
        2.80787   0.00504     0.23739         0.05528        -0.05528           null       null           null           null             0     null 
        2.81291   0.00504     0.18972         0.05118        -0.05118           null       null           null           null             0     null 
        2.81745   0.00404     0.23262         0.05513        -0.05513           null       null           null           null             0     null 
        2.82200   0.00505     0.31478         0.05679        -0.05679           null       null           null           null             0     null 
        2.82705   0.00505     0.22395         0.04640        -0.04640           null       null           null           null             0     null 
